Iteration,Metric,Min,Avg,Std,Max
2,Exposed,0.008,0.016,0.008,0.024
2,Infectious,0.02,0.023,0.002999999999999999,0.026
2,Hospitalization,0.019,0.020499999999999997,0.0014999999999999996,0.022
2,Severe,0.002,0.0055,0.0034999999999999996,0.009
2,Q1,-14.854293954353249,-2.079405522424228,12.774888431929021,10.695482909504793
2,Q2,-62.382103417421796,-11.292513844584978,51.089589572836815,39.79707572825184
2,Q3,-120.77082751448125,2.9536424072656757,123.72446992174693,126.6781123290126
2,Q4,-157.9716764512544,-77.45533081688703,80.51634563436737,3.061014817480342
2,Q5,-118.20539887528273,47.740290550565746,165.94568942584846,213.68597997641422
2,Stat_R,0.007,0.0155,0.0085,0.024
3,Susceptible,0.9,0.9115,0.01150000000000001,0.923
3,Infected,0.064,0.077,0.012999999999999998,0.09
3,Recovered_Immune,0.01,0.01,0.0,0.01
3,Death,0.0,0.0015,0.0015,0.003
3,Exposed,0.016,0.0235,0.0075,0.031
3,Infectious,0.017,0.021,0.004,0.025
3,Hospitalization,0.016,0.020999999999999998,0.004999999999999999,0.026
3,Severe,0.008,0.0115,0.0034999999999999996,0.015
3,Q1,-152.16215937940785,-136.34473156881052,15.817427810597351,-120.52730375821315
3,Q2,-345.4058976999474,-277.9443933074218,67.4615043925256,-210.4828889148962
3,Q3,-587.0434867924946,-423.2032860256302,163.8402007668644,-259.3630852587658
3,Q4,-886.3017283796878,-771.6957324466548,114.605995933033,-657.0897365136218
3,Q5,-1994.3486053588758,-1789.5446641196195,204.80394123925635,-1584.7407228803631
3,Stat_R,0.016,0.028,0.012,0.04
4,Susceptible,0.889,0.903,0.014000000000000012,0.917
4,Infected,0.07,0.0855,0.0155,0.101
4,Recovered_Immune,0.01,0.01,0.0,0.01
4,Death,0.0,0.0015,0.0015,0.003
4,Exposed,0.022,0.0315,0.009500000000000001,0.041
4,Infectious,0.014,0.019,0.005,0.024
4,Hospitalization,0.015,0.0185,0.0034999999999999996,0.022
4,Severe,0.014,0.0165,0.0024999999999999996,0.019
4,Q1,-292.435767577131,-271.3804561307705,21.055311446360506,-250.32514468441
4,Q2,-631.9079244601236,-550.1353033076305,81.77262115249312,-468.36268215513735
4,Q3,-1067.1421364545486,-860.5519889426438,206.59014751190477,-653.961841430739
4,Q4,-1629.918363343568,-1483.8967367508776,146.0216265926905,-1337.875110158187
4,Q5,-3863.4748160205827,-3607.260028542849,256.21478747773403,-3351.0452410651146
4,Stat_R,0.022,0.0365,0.014499999999999999,0.051
5,Susceptible,0.872,0.8945000000000001,0.02250000000000002,0.917
5,Infected,0.07,0.093,0.023,0.116
5,Recovered_Immune,0.01,0.01,0.0,0.01
5,Death,0.002,0.0025,0.0005,0.003
5,Exposed,0.015,0.028999999999999998,0.013999999999999999,0.043
5,Infectious,0.015,0.020999999999999998,0.006,0.027
5,Hospitalization,0.02,0.0235,0.0034999999999999996,0.027
5,Severe,0.019,0.0195,0.0005000000000000004,0.02
5,Q1,-427.5417525602477,-402.16519505360327,25.376557506644417,-376.78863754695885
5,Q2,-922.2304331790253,-821.429494858516,100.80093832050932,-720.6285565380067
5,Q3,-1558.2203967857818,-1296.1373914837322,262.0830053020496,-1034.0543861816825
5,Q4,-2346.274665230897,-2182.267907257027,164.00675797386987,-2018.2611492831572
5,Q5,-5738.611267460203,-5440.737680475991,297.8735869842121,-5142.8640934917785
5,Stat_R,0.022,0.045,0.023000000000000003,0.068
6,Susceptible,0.857,0.887,0.030000000000000027,0.917
6,Infected,0.07,0.1005,0.0305,0.131
6,Recovered_Immune,0.01,0.01,0.0,0.01
6,Death,0.002,0.0025,0.0005,0.003
6,Exposed,0.006,0.024499999999999997,0.018499999999999996,0.043
6,Infectious,0.02,0.025,0.004999999999999999,0.03
6,Hospitalization,0.022,0.027,0.005000000000000001,0.032
6,Severe,0.022,0.024,0.002,0.026
6,Q1,-563.9165219742198,-535.446887165846,28.46963480837377,-506.97725235747225
6,Q2,-1209.9203684091183,-1089.7566653311028,120.16370307801554,-969.5929622530872
6,Q3,-2040.769670883422,-1730.6015691224816,310.1681017609402,-1420.4334673615415
6,Q4,-3085.2032001254593,-2887.1191243809635,198.08407574449598,-2689.0350486364673
6,Q5,-7599.932787787184,-7238.047222257814,361.8855655293705,-6876.161656728443
6,Stat_R,0.022,0.052500000000000005,0.030500000000000003,0.083
7,Susceptible,0.855,0.886,0.031000000000000028,0.917
7,Infected,0.07,0.098,0.027999999999999997,0.126
7,Recovered_Immune,0.01,0.01,0.0,0.01
7,Death,0.003,0.006,0.0029999999999999996,0.009
7,Exposed,0.0,0.017,0.017,0.034
7,Infectious,0.019,0.027499999999999997,0.008499999999999999,0.036
7,Hospitalization,0.024,0.027,0.002999999999999999,0.03
7,Severe,0.026,0.0265,0.0005000000000000004,0.027
7,Q1,-705.2193049140631,-670.8499074861945,34.36939742786848,-636.4805100583261
7,Q2,-1486.9702806550827,-1354.9578588096472,132.01242184543548,-1222.9454369642117
7,Q3,-2509.1639132260552,-2147.5378535407103,361.6260596853448,-1785.9117938553657
7,Q4,-3802.075181813465,-3584.2879812634255,217.78720055003942,-3366.500780713386
7,Q5,-9474.928805835798,-8951.254270171055,523.6745356647434,-8427.579734506311
7,Stat_R,0.022,0.053500000000000006,0.03150000000000001,0.085
8,Susceptible,0.841,0.879,0.038000000000000034,0.917
8,Infected,0.059,0.0955,0.036500000000000005,0.132
8,Recovered_Immune,0.01,0.01,0.0,0.01
8,Death,0.014,0.0155,0.0015000000000000005,0.017
8,Exposed,0.0,0.0155,0.0155,0.031
8,Infectious,0.013,0.0275,0.0145,0.042
8,Hospitalization,0.019,0.026000000000000002,0.007000000000000001,0.033
8,Severe,0.026,0.0265,0.0005000000000000004,0.027
8,Q1,-839.9336054128835,-794.7369487010797,45.196656711803826,-749.5402919892758
8,Q2,-1738.7041465798775,-1607.4343491493757,131.26979743050174,-1476.164551718874
8,Q3,-2900.119683240589,-2520.4505433170525,379.6691399235367,-2140.7814033935156
8,Q4,-4530.545614509343,-4273.625965048401,256.9196494609421,-4016.706315587459
8,Q5,-11314.355481107057,-10719.38869624042,594.9667848666377,-10124.421911373782
8,Stat_R,0.008,0.053000000000000005,0.045,0.098
9,Susceptible,0.84,0.8785000000000001,0.038500000000000034,0.917
9,Infected,0.059,0.094,0.035,0.129
9,Recovered_Immune,0.01,0.01,0.0,0.01
9,Death,0.014,0.0175,0.0035000000000000005,0.021
9,Exposed,0.0,0.0085,0.0085,0.017
9,Infectious,0.009,0.025500000000000002,0.0165,0.042
9,Hospitalization,0.017,0.0305,0.013499999999999998,0.044
9,Severe,0.026,0.0295,0.0035000000000000014,0.033
9,Q1,-972.3298324918219,-925.1825878984927,47.14724459332922,-878.0353433051635
9,Q2,-2015.4447584099175,-1870.185069382088,145.2596890278296,-1724.9253803542583
9,Q3,-3372.5545734494262,-2943.840890410806,428.7136830386203,-2515.1272073721857
9,Q4,-5257.932192353584,-4966.307946486129,291.62424586745465,-4674.683700618674
9,Q5,-13208.51551703411,-12494.974250177513,713.5412668565968,-11781.432983320916
9,Stat_R,0.008,0.052000000000000005,0.044000000000000004,0.096
10,Susceptible,0.821,0.869,0.04800000000000004,0.917
10,Infected,0.054,0.095,0.041,0.136
10,Recovered_Immune,0.01,0.01,0.0,0.01
10,Death,0.019,0.026000000000000002,0.007000000000000001,0.033
10,Exposed,0.0,0.017,0.017,0.034
10,Infectious,0.007,0.0235,0.0165,0.04
10,Hospitalization,0.014,0.024999999999999998,0.010999999999999998,0.036
10,Severe,0.026,0.0295,0.0035000000000000014,0.033
10,Q1,-1108.5553616525765,-1052.7961772641918,55.75918438838477,-997.036992875807
10,Q2,-2265.6674322467816,-2121.8839954376785,143.78343680910302,-1978.1005586285755
10,Q3,-3816.4527064322774,-3352.425176368796,464.02753006348144,-2888.3976463053145
10,Q4,-5930.545627512436,-5619.008810746314,311.5368167661218,-5307.471993980193
10,Q5,-14943.800217019096,-14220.25059713342,723.5496198856763,-13496.700977247743
10,Stat_R,0.006,0.059000000000000004,0.053000000000000005,0.112
11,Susceptible,0.821,0.866,0.04500000000000004,0.911
11,Infected,0.06,0.093,0.033,0.126
11,Recovered_Immune,0.01,0.01,0.0,0.01
11,Death,0.019,0.031,0.011999999999999999,0.043
11,Exposed,0.006,0.013000000000000001,0.007,0.02
11,Infectious,0.005,0.0225,0.017499999999999998,0.04
11,Hospitalization,0.012,0.026000000000000002,0.014,0.04
11,Severe,0.026,0.0315,0.0055,0.037
11,Q1,-1227.9281999634122,-1175.0999721857363,52.82822777767592,-1122.2717444080604
11,Q2,-2508.8367502848937,-2366.3634232203603,142.47332706453358,-2223.8900961558265
11,Q3,-4277.655772840642,-3753.9692932620574,523.686479578585,-3230.2828136834723
11,Q4,-6597.809978281581,-6278.635634670397,319.17434361118376,-5959.461291059213
11,Q5,-16761.162469486295,-15930.81555143528,830.3469180510156,-15100.468633384264
11,Stat_R,0.012,0.057499999999999996,0.0455,0.103
12,Susceptible,0.821,0.866,0.04500000000000004,0.911
12,Infected,0.06,0.0885,0.028500000000000004,0.117
12,Recovered_Immune,0.01,0.01,0.0,0.01
12,Death,0.019,0.0355,0.0165,0.052
12,Exposed,0.006,0.0125,0.0065,0.019
12,Infectious,0.004,0.0215,0.017499999999999998,0.039
12,Hospitalization,0.008,0.0205,0.0125,0.033
12,Severe,0.026,0.034,0.008000000000000002,0.042
12,Q1,-1355.484282387184,-1300.8148566011348,54.66942578604926,-1246.1454308150855
12,Q2,-2748.826262785662,-2612.19413238583,136.6321303998318,-2475.5620019859984
12,Q3,-4731.359273560352,-4144.880454652057,586.4788189082954,-3558.4016357437617
12,Q4,-7154.184827762176,-6889.672979473833,264.51184828834266,-6625.16113118549
12,Q5,-18592.91695876632,-17610.938248519786,981.9787102465325,-16628.959538273255
12,Stat_R,0.012,0.056999999999999995,0.045,0.102
13,Susceptible,0.821,0.866,0.04500000000000004,0.911
13,Infected,0.06,0.08399999999999999,0.024,0.108
13,Recovered_Immune,0.01,0.01,0.0,0.01
13,Death,0.019,0.04,0.021,0.061
13,Exposed,0.0,0.003,0.003,0.006
13,Infectious,0.004,0.0235,0.0195,0.043
13,Hospitalization,0.008,0.0235,0.0155,0.039
13,Severe,0.026,0.034,0.008000000000000002,0.042
13,Q1,-1489.681860148599,-1430.4950024492407,59.18685769935837,-1371.3081447498823
13,Q2,-3012.8045933213352,-2873.283375336307,139.52121798502822,-2733.762157351279
13,Q3,-5196.490447870019,-4561.817970357532,634.6724775124865,-3927.145492845046
13,Q4,-7735.47239202829,-7506.110211280124,229.3621807481668,-7276.748030531957
13,Q5,-20467.585658867072,-19315.6860463226,1151.899612544472,-18163.78643377813
13,Stat_R,0.012,0.0535,0.041499999999999995,0.095
14,Susceptible,0.821,0.866,0.04500000000000004,0.911
14,Infected,0.059,0.0795,0.020500000000000004,0.1
14,Recovered_Immune,0.01,0.01,0.0,0.01
14,Death,0.02,0.044500000000000005,0.0245,0.069
14,Exposed,0.0,0.0,0.0,0.0
14,Infectious,0.008,0.021,0.013000000000000001,0.034
14,Hospitalization,0.009,0.0245,0.0155,0.04
14,Severe,0.026,0.034,0.008000000000000002,0.042
14,Q1,-1623.2575770195558,-1560.2406578043538,63.01691921520205,-1497.2237385891517
14,Q2,-3214.06461312212,-3100.7642570760013,113.30035604611885,-2987.4639010298824
14,Q3,-5624.951019852721,-4939.311218747009,685.6398011057131,-4253.671417641295
14,Q4,-8299.943486946819,-8120.029368756689,179.91411819012956,-7940.11525056656
14,Q5,-22311.22028083007,-21082.958903155835,1228.2613776742346,-19854.697525481602
14,Stat_R,0.012,0.0485,0.036500000000000005,0.085
15,Susceptible,0.821,0.866,0.04500000000000004,0.911
15,Infected,0.055,0.072,0.016999999999999998,0.089
15,Recovered_Immune,0.01,0.01,0.0,0.01
15,Death,0.024,0.052000000000000005,0.028,0.08
15,Exposed,0.0,0.0,0.0,0.0
15,Infectious,0.006,0.016,0.01,0.026
15,Hospitalization,0.007,0.022,0.015,0.037
15,Severe,0.026,0.034,0.008000000000000002,0.042
15,Q1,-1747.6681546414911,-1685.2809602459372,62.387194395553934,-1622.8937658503833
15,Q2,-3404.540394771,-3323.167330409713,81.37306436128733,-3241.7942660484255
15,Q3,-6013.938938531819,-5295.843749228195,718.0951893036245,-4577.74855992457
15,Q4,-8916.499516195227,-8729.147881108747,187.3516350864793,-8541.796246022268
15,Q5,-24128.271434694238,-22669.839258175612,1458.4321765186269,-21211.407081656984
15,Stat_R,0.012,0.04,0.028000000000000004,0.068
16,Susceptible,0.811,0.8580000000000001,0.046999999999999986,0.905
16,Infected,0.061,0.0745,0.013499999999999998,0.088
16,Recovered_Immune,0.01,0.01,0.0,0.01
16,Death,0.024,0.057499999999999996,0.0335,0.091
16,Exposed,0.006,0.008,0.002,0.01
16,Infectious,0.005,0.013000000000000001,0.008,0.021
16,Hospitalization,0.007,0.019,0.012,0.031
16,Severe,0.026,0.034499999999999996,0.008499999999999999,0.043
16,Q1,-1827.759348469652,-1786.9912464069362,40.76810206271591,-1746.2231443442201
16,Q2,-3637.507405107346,-3565.3864710214675,72.12093408587884,-3493.2655369355884
16,Q3,-6469.817742175729,-5680.980972496436,788.836769679293,-4892.144202817143
16,Q4,-9517.389415214075,-9352.764066911152,164.62534830292316,-9188.138718608228
16,Q5,-25982.875970412686,-24235.24491232379,1747.6310580888949,-22487.613854234896
16,Stat_R,0.018,0.044000000000000004,0.026000000000000002,0.07
17,Susceptible,0.811,0.8580000000000001,0.046999999999999986,0.905
17,Infected,0.061,0.0685,0.0075,0.076
17,Recovered_Immune,0.01,0.01,0.0,0.01
17,Death,0.024,0.0635,0.0395,0.103
17,Exposed,0.006,0.008,0.002,0.01
17,Infectious,0.002,0.009000000000000001,0.007,0.016
17,Hospitalization,0.01,0.017,0.007,0.024
17,Severe,0.026,0.034499999999999996,0.008499999999999999,0.043
17,Q1,-1925.5937597526731,-1900.480757376506,25.11300237616706,-1875.367755000339
17,Q2,-3860.3328542694435,-3804.5673167535097,55.76553751593406,-3748.8017792375754
17,Q3,-6928.699883420131,-6067.135366523017,861.5645168971141,-5205.570849625903
17,Q4,-10100.424478317786,-9971.936662085687,128.48781623209834,-9843.448845853589
17,Q5,-27850.15503381334,-25889.56594965647,1960.589084156869,-23928.9768654996
17,Stat_R,0.018,0.034499999999999996,0.0165,0.051
18,Susceptible,0.804,0.8545,0.05049999999999999,0.905
18,Infected,0.058,0.066,0.007999999999999997,0.074
18,Recovered_Immune,0.01,0.01,0.0,0.01
18,Death,0.027,0.0695,0.0425,0.112
18,Exposed,0.006,0.0115,0.0055000000000000005,0.017
18,Infectious,0.002,0.0075,0.0055,0.013
18,Hospitalization,0.008,0.013,0.004999999999999999,0.018
18,Severe,0.026,0.034,0.008000000000000002,0.042
18,Q1,-2021.0618554165842,-2012.105590485617,8.956264930967222,-2003.1493255546497
18,Q2,-4017.1626078029853,-4011.3557809845925,5.806826818392892,-4005.5489541661996
18,Q3,-7379.7140741620315,-6446.506120082333,933.2079540796981,-5513.298166002635
18,Q4,-10626.913489134506,-10521.2073628126,105.70612632190569,-10415.501236490694
18,Q5,-29675.35886593386,-27503.80794764743,2171.550918286428,-25332.257029361004
18,Stat_R,0.018,0.0355,0.017499999999999998,0.053
19,Susceptible,0.795,0.8500000000000001,0.05499999999999999,0.905
19,Infected,0.058,0.07,0.012,0.082
19,Recovered_Immune,0.01,0.01,0.0,0.01
19,Death,0.027,0.07,0.043000000000000003,0.113
19,Exposed,0.0,0.008,0.008,0.016
19,Infectious,0.007,0.0135,0.006500000000000001,0.02
19,Hospitalization,0.009,0.013000000000000001,0.004000000000000001,0.017
19,Severe,0.029,0.035500000000000004,0.006500000000000001,0.042
19,Q1,-2147.7741202423185,-2138.0209647359734,9.753155506345138,-2128.2678092296283
19,Q2,-4270.422417083994,-4267.087231159225,3.335185924769121,-4263.752045234456
19,Q3,-7833.003963710202,-6851.386469258733,981.6174944514687,-5869.768974807264
19,Q4,-11271.745388301246,-11165.805793585037,105.93959471620929,-11059.866198868827
19,Q5,-31510.57592098384,-29123.502695993626,2387.073224990214,-26736.429471003412
19,Stat_R,0.018,0.04,0.022000000000000002,0.062
20,Susceptible,0.795,0.8500000000000001,0.05499999999999999,0.905
20,Infected,0.022,0.039,0.017,0.056
20,Recovered_Immune,0.036,0.040499999999999994,0.0045000000000000005,0.045
20,Death,0.028,0.07050000000000001,0.0425,0.113
20,Exposed,0.0,0.008,0.008,0.016
20,Infectious,0.005,0.009,0.003999999999999999,0.013
20,Hospitalization,0.008,0.013,0.004999999999999999,0.018
20,Severe,0.009,0.009,0.0,0.009
20,Q1,-2274.508225057547,-2263.168223756562,11.340001300984795,-2251.8282224555774
20,Q2,-4525.434471806244,-4521.137217389407,4.2972544168369495,-4516.83996297257
20,Q3,-8296.252730099704,-7256.715059575564,1039.5376705241406,-6217.177389051423
20,Q4,-11925.34203566523,-11815.512009168062,109.83002649716673,-11705.681982670896
20,Q5,-33396.25870163433,-30839.279543941062,2556.9791576932694,-28282.300386247793
20,Stat_R,0.006,0.022,0.016,0.038
21,Susceptible,0.782,0.8435,0.0615,0.905
21,Infected,0.022,0.044,0.022000000000000002,0.066
21,Recovered_Immune,0.039,0.041999999999999996,0.002999999999999999,0.045
21,Death,0.028,0.07050000000000001,0.0425,0.113
21,Exposed,0.0,0.011,0.011,0.022
21,Infectious,0.004,0.0095,0.0055,0.015
21,Hospitalization,0.004,0.0105,0.006500000000000001,0.017
21,Severe,0.012,0.013000000000000001,0.001,0.014
21,Q1,-2400.1026088128856,-2388.7675618956237,11.335046917262162,-2377.4325149783613
21,Q2,-4776.170268416965,-4772.031007390222,4.1392610267434975,-4767.891746363478
21,Q3,-8754.954841751198,-7663.58624999465,1091.368591756548,-6572.217658238102
21,Q4,-12569.32535737709,-12463.221187456442,106.10416992064802,-12357.117017535795
21,Q5,-35258.086522694546,-32559.281735020304,2698.8047876742403,-29860.476947346066
21,Stat_R,0.006,0.0175,0.011500000000000002,0.029
22,Susceptible,0.781,0.843,0.062,0.905
22,Infected,0.022,0.0445,0.022500000000000003,0.067
22,Recovered_Immune,0.039,0.041999999999999996,0.002999999999999999,0.045
22,Death,0.028,0.07050000000000001,0.0425,0.113
22,Exposed,0.0,0.007,0.007,0.014
22,Infectious,0.002,0.010499999999999999,0.008499999999999999,0.019
22,Hospitalization,0.004,0.012,0.008,0.02
22,Severe,0.014,0.015,0.001,0.016
22,Q1,-2528.563293128659,-2516.858421077497,11.704872051162056,-2505.153549026335
22,Q2,-5014.490213329305,-5013.294435285731,1.195778043574137,-5012.098657242157
22,Q3,-9217.667041681503,-8075.638862783627,1142.0281788978764,-6933.61068388575
22,Q4,-13223.11489924138,-13113.468577564545,109.64632167683521,-13003.82225588771
22,Q5,-37071.970521011084,-34266.76451302415,2805.2060079869316,-31461.55850503722
22,Stat_R,0.006,0.018,0.011999999999999999,0.03
23,Susceptible,0.781,0.843,0.062,0.905
23,Infected,0.018,0.0415,0.0235,0.065
23,Recovered_Immune,0.041,0.045,0.004,0.049
23,Death,0.028,0.07050000000000001,0.0425,0.113
23,Exposed,0.0,0.007,0.007,0.014
23,Infectious,0.002,0.0085,0.0065,0.015
23,Hospitalization,0.004,0.012,0.008,0.02
23,Severe,0.012,0.014,0.002,0.016
23,Q1,-2652.852968917228,-2642.780281005561,10.072687911666662,-2632.7075930938945
23,Q2,-5266.720393095169,-5266.497318239063,0.22307485610599542,-5266.274243382957
23,Q3,-9675.875545917022,-8479.118710627463,1196.7568352895605,-7282.361875337901
23,Q4,-13874.358881368704,-13766.515803423767,107.84307794493725,-13658.67272547883
23,Q5,-38920.7489035584,-35983.93098956171,2936.8179139966887,-33047.11307556502
23,Stat_R,0.006,0.018,0.011999999999999999,0.03
24,Susceptible,0.781,0.843,0.062,0.905
24,Infected,0.013,0.039,0.026000000000000002,0.065
24,Recovered_Immune,0.041,0.0475,0.006499999999999999,0.054
24,Death,0.028,0.07050000000000001,0.0425,0.113
24,Exposed,0.0,0.0005,0.0005,0.001
24,Infectious,0.001,0.0115,0.010499999999999999,0.022
24,Hospitalization,0.004,0.0115,0.0075,0.019
24,Severe,0.008,0.0155,0.0075,0.023
24,Q1,-2777.507611128728,-2768.3080532134472,9.199557915281048,-2759.108495298166
24,Q2,-5522.22391962455,-5516.725800032248,5.498119592301919,-5511.227680439946
24,Q3,-10129.62540619001,-8879.349459326992,1250.2759468630193,-7629.073512463972
24,Q4,-14520.120424205128,-14407.45211818265,112.66830602247865,-14294.78381216017
24,Q5,-40757.69606882108,-37693.59400454942,3064.102064271661,-34629.49194027776
24,Stat_R,0.0,0.015,0.015,0.03
25,Susceptible,0.78,0.8425,0.0625,0.905
25,Infected,0.011,0.0385,0.0275,0.066
25,Recovered_Immune,0.041,0.0485,0.0075,0.056
25,Death,0.028,0.07050000000000001,0.0425,0.113
25,Exposed,0.0,0.0005,0.0005,0.001
25,Infectious,0.001,0.01,0.009000000000000001,0.019
25,Hospitalization,0.004,0.01,0.006,0.016
25,Severe,0.006,0.018,0.011999999999999999,0.03
25,Q1,-2900.8681639985425,-2892.04603079329,8.82213320525284,-2883.223897588037
25,Q2,-5774.063130495373,-5765.817456510247,8.24567398512636,-5757.57178252512
25,Q3,-10565.845036320987,-9274.000187634745,1291.8448486862408,-7982.155338948505
25,Q4,-15167.66113336413,-15060.202770284639,107.45836307949048,-14952.74440720515
25,Q5,-42619.06658544993,-39416.27801511417,3202.7885703357606,-36213.48944477841
25,Stat_R,0.0,0.0155,0.0155,0.031
26,Susceptible,0.78,0.8425,0.0625,0.905
26,Infected,0.011,0.037,0.026000000000000002,0.063
26,Recovered_Immune,0.044,0.05,0.006000000000000002,0.056
26,Death,0.028,0.07050000000000001,0.0425,0.113
26,Exposed,0.0,0.0005,0.0005,0.001
26,Infectious,0.0,0.0075,0.0075,0.015
26,Hospitalization,0.004,0.011,0.006999999999999999,0.018
26,Severe,0.007,0.018000000000000002,0.011000000000000001,0.029
26,Q1,-3024.3037610561087,-3016.1963495796217,8.107411476486732,-3008.088938103135
26,Q2,-6029.112632763975,-6019.16867887767,9.943953886304826,-6009.224724991365
26,Q3,-11019.221922075218,-9675.270221927274,1343.9517001479435,-8331.31852177933
26,Q4,-15812.733277167274,-15707.442040601627,105.29123656564661,-15602.15080403598
26,Q5,-44414.881513165405,-41113.84371117727,3301.037801988132,-37812.80590918914
26,Stat_R,0.0,0.012,0.012,0.024
27,Susceptible,0.78,0.8425,0.0625,0.905
27,Infected,0.011,0.034999999999999996,0.023999999999999997,0.059
27,Recovered_Immune,0.048,0.052000000000000005,0.004,0.056
27,Death,0.028,0.07050000000000001,0.0425,0.113
27,Exposed,0.0,0.0005,0.0005,0.001
27,Infectious,0.0,0.006,0.006,0.012
27,Hospitalization,0.004,0.0105,0.006500000000000001,0.017
27,Severe,0.007,0.018000000000000002,0.011000000000000001,0.029
27,Q1,-3149.6819920676353,-3141.8976701401216,7.784321927513702,-3134.113348212608
27,Q2,-6269.3683748687945,-6263.230476653793,6.137898215001769,-6257.092578438791
27,Q3,-11477.414492611977,-10084.075638540733,1393.338854071245,-8690.736784469487
27,Q4,-16473.040206264992,-16365.511282536798,107.52892372819497,-16257.982358808602
27,Q5,-46298.92112114862,-42846.21442701838,3452.7066941302432,-39393.50773288813
27,Stat_R,0.0,0.0075,0.0075,0.015
28,Susceptible,0.78,0.8425,0.0625,0.905
28,Infected,0.011,0.0345,0.0235,0.058
28,Recovered_Immune,0.049,0.052500000000000005,0.0034999999999999996,0.056
28,Death,0.028,0.07050000000000001,0.0425,0.113
28,Exposed,0.0,0.0,0.0,0.0
28,Infectious,0.0,0.005,0.005,0.01
28,Hospitalization,0.004,0.0095,0.0055,0.015
28,Severe,0.007,0.02,0.013000000000000001,0.033
28,Q1,-3276.12260673728,-3267.9542475684034,8.168359168876577,-3259.785888399527
28,Q2,-6519.360012904728,-6514.995244860791,4.364768043937147,-6510.630476816854
28,Q3,-11929.925583313607,-10486.43799403021,1443.487589283397,-9042.950404746813
28,Q4,-17123.762747535628,-17016.181719133838,107.58102840178981,-16908.600690732048
28,Q5,-48148.96323890048,-44567.478677567065,3581.4845613334073,-40985.99411623366
28,Stat_R,0.0,0.0075,0.0075,0.015
29,Susceptible,0.78,0.8425,0.0625,0.905
29,Infected,0.011,0.031,0.02,0.051
29,Recovered_Immune,0.056,0.056,0.0,0.056
29,Death,0.028,0.07050000000000001,0.0425,0.113
29,Exposed,0.0,0.0,0.0,0.0
29,Infectious,0.0,0.004,0.004,0.008
29,Hospitalization,0.002,0.0075,0.0055,0.013
29,Severe,0.009,0.0195,0.0105,0.03
29,Q1,-3403.0459148401333,-3393.4741735534244,9.571741286708857,-3383.9024322667156
29,Q2,-6774.314316674787,-6766.246144945083,8.068171729703863,-6758.177973215379
29,Q3,-12385.18044846282,-10886.003287202828,1499.1771612599923,-9386.826125942835
29,Q4,-17784.387724531927,-17677.046828402745,107.34089612918251,-17569.705932273562
29,Q5,-49982.62108649356,-46277.587872309974,3705.033214183586,-42572.554658126384
29,Stat_R,0.0,0.001,0.001,0.002
30,Susceptible,0.78,0.8425,0.0625,0.905
30,Infected,0.011,0.031,0.02,0.051
30,Recovered_Immune,0.056,0.056,0.0,0.056
30,Death,0.028,0.07050000000000001,0.0425,0.113
30,Exposed,0.0,0.0,0.0,0.0
30,Infectious,0.0,0.0035,0.0035,0.007
30,Hospitalization,0.002,0.0045000000000000005,0.0025,0.007
30,Severe,0.009,0.023,0.014,0.037
30,Q1,-3530.3349083256962,-3520.318193643661,10.0167146820354,-3510.3014789616254
30,Q2,-7025.902310355241,-7015.20442940057,10.697880954671291,-7004.506548445898
