Iteration,Metric,Min,Avg,Std,Max
3,Recovered_Immune,0.01,0.01,0.0,0.01
3,Death,0.0,0.0,0.0,0.0
3,Exposed,0.007,0.011,0.003999999999999999,0.015
3,Infectious,0.02,0.020999999999999998,0.0009999999999999992,0.022
3,Hospitalization,0.016,0.0165,0.0005000000000000004,0.017
3,Severe,0.012,0.0125,0.0004999999999999996,0.013
3,Q1,1075.4952890286522,1180.263625788044,104.76833675939179,1285.0319625474358
3,Q2,2152.921402908778,2197.162349299317,44.24094639053919,2241.4032956898563
3,Q3,3602.676430272821,3784.5433145576435,181.86688428482262,3966.4101988424663
3,Q4,5485.758752629264,5702.727031540413,216.9682789111498,5919.695310451563
3,Q5,14814.239636620943,15974.603739237564,1160.3641026166206,17134.967841854184
3,Stat_R,0.007,0.011,0.003999999999999999,0.015
4,Susceptible,0.92,0.9245000000000001,0.004500000000000004,0.929
4,Infected,0.061,0.0655,0.004500000000000004,0.07
4,Recovered_Immune,0.01,0.01,0.0,0.01
4,Death,0.0,0.0,0.0,0.0
4,Exposed,0.011,0.0155,0.0045000000000000005,0.02
4,Infectious,0.014,0.016,0.001999999999999999,0.018
4,Hospitalization,0.015,0.0175,0.0025000000000000005,0.02
4,Severe,0.016,0.0165,0.0005000000000000004,0.017
4,Q1,1242.608802092463,1343.057489753684,100.44868766122102,1443.506177414905
4,Q2,2387.1209560918796,2413.981649774936,26.860693683056297,2440.8423434579922
4,Q3,3859.409894136359,4129.335299347651,269.9254052112915,4399.260704558942
4,Q4,6016.117392277555,6271.585075726476,255.46768344892098,6527.052759175397
4,Q5,15893.895218676993,17225.802230028035,1331.9070113510406,18557.709241379074
4,Stat_R,0.011,0.0155,0.0045000000000000005,0.02
5,Susceptible,0.92,0.9245000000000001,0.004500000000000004,0.929
5,Infected,0.061,0.0655,0.004500000000000004,0.07
5,Recovered_Immune,0.01,0.01,0.0,0.01
5,Death,0.0,0.0,0.0,0.0
5,Exposed,0.007,0.007,0.0,0.007
5,Infectious,0.014,0.02,0.005999999999999999,0.026
5,Hospitalization,0.014,0.0175,0.0035000000000000005,0.021
5,Severe,0.019,0.020999999999999998,0.002,0.023
5,Q1,1476.327959437113,1632.7205577758477,156.39259833873484,1789.1131561145826
5,Q2,2775.7834887057825,2843.5578495865784,67.77436088079571,2911.332210467374
5,Q3,4590.301072613767,4916.23591797243,325.93484535866264,5242.1707633310925
5,Q4,6988.528162545694,7361.145486851867,372.61732430617303,7733.76281115804
5,Q5,19150.898494607238,20893.830186838703,1742.9316922314647,22636.761879070167
5,Stat_R,0.011,0.0155,0.0045000000000000005,0.02
6,Susceptible,0.92,0.9245000000000001,0.004500000000000004,0.929
6,Infected,0.061,0.0655,0.004500000000000004,0.07
6,Recovered_Immune,0.01,0.01,0.0,0.01
6,Death,0.0,0.0,0.0,0.0
6,Exposed,0.004,0.0045000000000000005,0.0005,0.005
6,Infectious,0.012,0.018500000000000003,0.006500000000000001,0.025
6,Hospitalization,0.012,0.016,0.004,0.02
6,Severe,0.025,0.026500000000000003,0.0014999999999999996,0.028
6,Q1,1679.9825151023178,1905.0820744255166,225.09955932319872,2130.1816337487153
6,Q2,3235.629124326015,3308.271267606897,72.64214328088224,3380.9134108877793
6,Q3,5280.846158139101,5684.013668596532,403.1675104574306,6087.181179053962
6,Q4,7971.431613673587,8338.681101065553,367.2494873919659,8705.930588457519
6,Q5,22411.301825362647,24079.380641565745,1668.0788162030985,25747.459457768844
6,Stat_R,0.011,0.0155,0.0045000000000000005,0.02
7,Susceptible,0.92,0.9245000000000001,0.004500000000000004,0.929
7,Infected,0.061,0.065,0.0040000000000000036,0.069
7,Recovered_Immune,0.01,0.01,0.0,0.01
7,Death,0.0,0.0005,0.0005,0.001
7,Exposed,0.0,0.0,0.0,0.0
7,Infectious,0.014,0.02,0.005999999999999999,0.026
7,Hospitalization,0.012,0.0145,0.0025000000000000005,0.017
7,Severe,0.03,0.0305,0.0005000000000000004,0.031
7,Q1,1897.8647915899232,2171.7070954214205,273.8423038314975,2445.549399252918
7,Q2,3588.4401230704634,3810.7439609021394,222.303837831676,4033.0477987338154
7,Q3,6134.298028028085,6496.411490935028,362.11346290694246,6858.52495384197
7,Q4,8937.554917122496,9466.908898163078,529.3539810405819,9996.26287920366
7,Q5,25494.736932497235,27259.768408297663,1765.0314758004297,29024.799884098094
7,Stat_R,0.011,0.0155,0.0045000000000000005,0.02
8,Susceptible,0.907,0.917,0.010000000000000009,0.927
8,Infected,0.063,0.07250000000000001,0.009500000000000001,0.082
8,Recovered_Immune,0.01,0.01,0.0,0.01
8,Death,0.0,0.0005,0.0005,0.001
8,Exposed,0.002,0.0075,0.0055,0.013
8,Infectious,0.011,0.017,0.006,0.023
8,Hospitalization,0.014,0.015,0.001,0.016
8,Severe,0.032,0.033,0.0010000000000000009,0.034
8,Q1,1950.298101182874,2241.250729109898,290.9526279270241,2532.203357036922
8,Q2,3746.488387830451,4023.819926128445,277.33153829799403,4301.151464426439
8,Q3,6493.765488232641,6898.900294328598,405.1348060959567,7304.035100424554
8,Q4,9387.423933108697,9958.817605167407,571.3936720587099,10530.211277226117
8,Q5,26975.553676878997,28822.73088547741,1847.177208598414,30669.908094075825
8,Stat_R,0.013,0.023,0.01,0.033
9,Susceptible,0.907,0.917,0.010000000000000009,0.927
9,Infected,0.061,0.07150000000000001,0.010500000000000002,0.082
9,Recovered_Immune,0.01,0.01,0.0,0.01
9,Death,0.001,0.0015,0.0005,0.002
9,Exposed,0.002,0.0075,0.0055,0.013
9,Infectious,0.008,0.015,0.006999999999999999,0.022
9,Hospitalization,0.013,0.015,0.002000000000000001,0.017
9,Severe,0.034,0.034,0.0,0.034
9,Q1,2069.71444861491,2372.312567229485,302.598118614575,2674.91068584406
9,Q2,3875.8686742027494,4168.3146506680305,292.4459764652811,4460.760627133312
9,Q3,6941.956279404716,7322.542116870085,380.58583746536897,7703.127954335454
9,Q4,9860.365421586042,10635.424891517348,775.0594699313069,11410.484361448656
9,Q5,28229.50534796653,30191.68513417641,1962.1797862098792,32153.864920386288
9,Stat_R,0.013,0.023,0.01,0.033
10,Susceptible,0.904,0.9145000000000001,0.01050000000000001,0.925
10,Infected,0.054,0.0695,0.015500000000000003,0.085
10,Recovered_Immune,0.01,0.01,0.0,0.01
10,Death,0.001,0.006,0.005,0.011
10,Exposed,0.004,0.01,0.006,0.016
10,Infectious,0.008,0.014,0.006,0.02
10,Hospitalization,0.008,0.01,0.002,0.012
10,Severe,0.034,0.035500000000000004,0.0014999999999999979,0.037
10,Q1,2267.212232354704,2568.44707564472,301.234843290016,2869.681918934736
10,Q2,4147.790258143347,4432.883497348894,285.09323920554607,4717.976736554439
10,Q3,7138.728702126198,7544.650780026215,405.92207790001703,7950.572857926232
10,Q4,10511.00289487936,11257.45805322596,746.4551583466009,12003.913211572562
10,Q5,28967.445382026315,31271.489793205263,2304.0444111789475,33575.53420438421
10,Stat_R,0.013,0.024499999999999997,0.0115,0.036
11,Susceptible,0.904,0.9145000000000001,0.01050000000000001,0.925
11,Infected,0.054,0.0695,0.015500000000000003,0.085
11,Recovered_Immune,0.01,0.01,0.0,0.01
11,Death,0.001,0.006,0.005,0.011
11,Exposed,0.002,0.0025,0.0005,0.003
11,Infectious,0.009,0.018,0.009000000000000001,0.027
11,Hospitalization,0.006,0.01,0.004,0.014
11,Severe,0.037,0.039,0.0020000000000000018,0.041
11,Q1,2495.9676335132845,2842.3662051905076,346.3985716772231,3188.7647768677307
11,Q2,4488.219256078206,4826.878309376363,338.6590532981577,5165.537362674521
11,Q3,8052.252573696165,8474.302274572561,422.04970087639686,8896.351975448959
11,Q4,11341.137468904783,12288.840045242961,947.7025763381789,13236.54262158114
11,Q5,32107.59782228694,34479.94980951249,2372.3519872255474,36852.30179673804
11,Stat_R,0.013,0.024499999999999997,0.0115,0.036
12,Susceptible,0.904,0.9145000000000001,0.01050000000000001,0.925
12,Infected,0.054,0.067,0.013000000000000001,0.08
12,Recovered_Immune,0.01,0.01,0.0,0.01
12,Death,0.006,0.0085,0.0024999999999999996,0.011
12,Exposed,0.002,0.0025,0.0005,0.003
12,Infectious,0.007,0.012,0.005,0.017
12,Hospitalization,0.005,0.012,0.007,0.019
12,Severe,0.04,0.0405,0.0005000000000000004,0.041
12,Q1,2723.5541405440727,3110.752153752229,387.1980132081562,3497.950166960385
12,Q2,4960.094315117479,5351.7663540367885,391.6720389193101,5743.438392956099
12,Q3,8756.767715850983,9161.588624072483,404.82090822149894,9566.409532293981
12,Q4,12413.983428166131,13434.416449283877,1020.4330211177457,14454.849470401623
12,Q5,35603.36600660689,37936.448381890325,2333.0823752834367,40269.530757173765
12,Stat_R,0.013,0.0235,0.0105,0.034
13,Susceptible,0.904,0.9145000000000001,0.01050000000000001,0.925
13,Infected,0.054,0.064,0.009999999999999998,0.074
13,Recovered_Immune,0.01,0.01,0.0,0.01
13,Death,0.011,0.0115,0.0005000000000000004,0.012
13,Exposed,0.0,0.0,0.0,0.0
13,Infectious,0.007,0.0115,0.0045000000000000005,0.016
13,Hospitalization,0.005,0.011000000000000001,0.006000000000000001,0.017
13,Severe,0.041,0.0415,0.0005000000000000004,0.042
13,Q1,2964.5919278387946,3387.343965085962,422.7520372471672,3810.096002333129
13,Q2,5357.17584109115,5803.181569904015,446.0057288128655,6249.187298716881
13,Q3,9576.628027926892,9863.507066115708,286.8790381888148,10150.386104304522
13,Q4,13363.471644452044,14567.70578183224,1204.2341373801946,15771.939919212433
13,Q5,39153.13359793686,41545.07457558377,2391.940977646911,43937.01555323068
13,Stat_R,0.013,0.0235,0.0105,0.034
14,Susceptible,0.898,0.911,0.013000000000000012,0.924
14,Infected,0.055,0.065,0.009999999999999998,0.075
14,Recovered_Immune,0.01,0.01,0.0,0.01
14,Death,0.011,0.014,0.003000000000000001,0.017
14,Exposed,0.001,0.0035,0.0025,0.006
14,Infectious,0.003,0.008,0.005,0.013
14,Hospitalization,0.007,0.011,0.003999999999999999,0.015
14,Severe,0.041,0.042499999999999996,0.0014999999999999979,0.044
14,Q1,3006.260791274389,3443.986890450775,437.7260991763858,3881.7129896271604
14,Q2,5522.839206255304,6057.815470303592,534.9762640482877,6592.791734351879
14,Q3,9807.873147109643,10176.345984775402,368.47283766575856,10544.81882244116
14,Q4,13904.05190120566,15190.857064678621,1286.8051634729609,16477.66222815158
14,Q5,40417.3811837181,43039.36053978845,2621.9793560703547,45661.33989585881
14,Stat_R,0.014,0.0255,0.0115,0.037
15,Susceptible,0.896,0.91,0.014000000000000012,0.924
15,Infected,0.054,0.0645,0.010499999999999999,0.075
15,Recovered_Immune,0.01,0.01,0.0,0.01
15,Death,0.012,0.0155,0.0034999999999999996,0.019
15,Exposed,0.001,0.0045000000000000005,0.0035,0.008
15,Infectious,0.003,0.006500000000000001,0.0035,0.01
15,Hospitalization,0.006,0.011,0.005,0.016
15,Severe,0.041,0.042499999999999996,0.0014999999999999979,0.044
15,Q1,3136.951295197602,3570.822111656994,433.870816459392,4004.692928116386
15,Q2,5635.373561966081,6197.344305494127,561.9707435280466,6759.315049022174
15,Q3,10118.205527494285,10454.265321349252,336.0597938549681,10790.325115204221
15,Q4,14286.911263607071,15680.886810918459,1393.9755473113873,17074.862358229846
15,Q5,41802.463110650846,44862.137098585205,3059.6739879343586,47921.81108651956
15,Stat_R,0.013,0.0255,0.0125,0.038
16,Susceptible,0.893,0.9085000000000001,0.015500000000000014,0.924
16,Infected,0.054,0.065,0.011,0.076
16,Recovered_Immune,0.01,0.01,0.0,0.01
16,Death,0.012,0.0165,0.0045000000000000005,0.021
16,Exposed,0.001,0.006,0.005,0.011
16,Infectious,0.002,0.005,0.003,0.008
16,Hospitalization,0.004,0.01,0.006,0.016
16,Severe,0.041,0.044,0.002999999999999999,0.047
16,Q1,3252.4823103058434,3695.978496938644,443.4961866328008,4139.474683571445
16,Q2,5848.930256613848,6381.89099728088,532.960740667032,6914.851737947912
16,Q3,10288.544024761286,10693.18079434908,404.63676958779433,11097.817563936875
16,Q4,14762.804619993456,16149.540015234528,1386.735395241073,17536.275410475602
16,Q5,42819.2042440043,45860.0027691498,3040.798525145503,48900.80129429531
16,Stat_R,0.013,0.027,0.014000000000000002,0.041
17,Susceptible,0.893,0.9085000000000001,0.015500000000000014,0.924
17,Infected,0.053,0.062,0.008999999999999998,0.071
17,Recovered_Immune,0.01,0.01,0.0,0.01
17,Death,0.013,0.0195,0.0065,0.026
17,Exposed,0.0,0.0025,0.0025,0.005
17,Infectious,0.001,0.0045000000000000005,0.0035,0.008
17,Hospitalization,0.005,0.011000000000000001,0.006000000000000001,0.017
17,Severe,0.041,0.044,0.002999999999999999,0.047
17,Q1,3443.4071514405623,3943.8582127386926,500.4510612981303,4444.309274036823
17,Q2,6299.041950383098,6815.994469494153,516.9525191110547,7332.9469886052075
17,Q3,11041.236699098179,11443.61709071641,402.38039161823144,11845.997482334642
17,Q4,15838.751585640455,17243.528551066094,1404.77696542564,18648.305516491735
17,Q5,45598.731467800404,49019.02171048526,3420.290242684856,52439.311953170116
17,Stat_R,0.013,0.024999999999999998,0.011999999999999999,0.037
18,Susceptible,0.893,0.9085000000000001,0.015500000000000014,0.924
18,Infected,0.049,0.0585,0.009500000000000001,0.068
18,Recovered_Immune,0.01,0.01,0.0,0.01
18,Death,0.017,0.023,0.006,0.029
18,Exposed,0.0,0.0015,0.0015,0.003
18,Infectious,0.001,0.004,0.003,0.007
18,Hospitalization,0.001,0.009000000000000001,0.008,0.017
18,Severe,0.041,0.044,0.002999999999999999,0.047
18,Q1,3617.950964458118,4155.887071267219,537.9361068091005,4693.823178076319
18,Q2,6591.117761270012,7177.198184607982,586.0804233379699,7763.278607945952
18,Q3,11789.695447721599,12259.915595225197,470.22014750359904,12730.135742728797
18,Q4,16726.38525144701,18276.558673382053,1550.173421935042,19826.732095317093
18,Q5,48541.875369682726,52254.74129207898,3712.865922396253,55967.60721447523
18,Stat_R,0.01,0.023,0.012999999999999998,0.036
19,Susceptible,0.893,0.9085000000000001,0.015500000000000014,0.924
19,Infected,0.049,0.0565,0.0075,0.064
19,Recovered_Immune,0.01,0.01,0.0,0.01
19,Death,0.017,0.025,0.008,0.033
19,Exposed,0.0,0.0,0.0,0.0
19,Infectious,0.001,0.0045000000000000005,0.0035,0.008
19,Hospitalization,0.001,0.0085,0.007500000000000001,0.016
19,Severe,0.04,0.0435,0.0034999999999999996,0.047
19,Q1,3831.207184557313,4404.333272368975,573.1260878116611,4977.4593601806355
19,Q2,6967.480131679585,7614.999160220203,647.5190285406175,8262.51818876082
19,Q3,12453.034848707239,12994.507121297589,541.4722725903493,13535.979393887937
19,Q4,17756.21372273693,19557.649162601014,1801.4354398640826,21359.084602465096
19,Q5,51656.902389499766,55528.70290985219,3871.8005203524262,59400.50343020462
19,Stat_R,0.01,0.021,0.011000000000000001,0.032
20,Susceptible,0.893,0.908,0.015000000000000013,0.923
20,Infected,0.01,0.016,0.005999999999999999,0.022
20,Recovered_Immune,0.05,0.05,0.0,0.05
20,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
20,Exposed,0.0,0.0005,0.0005,0.001
20,Infectious,0.001,0.0035,0.0025,0.006
20,Hospitalization,0.001,0.006500000000000001,0.0055000000000000005,0.012
20,Severe,0.004,0.0055,0.0015,0.007
20,Q1,3857.1877640264925,4455.8976062125075,598.7098421860148,5054.607448398522
20,Q2,7192.287339890312,7840.5127506561485,648.2254107658364,8488.738161421985
20,Q3,12752.069182495798,13352.522072808859,600.4528903130613,13952.97496312192
20,Q4,18416.307638121958,20157.49426116142,1741.1866230394626,21898.680884200883
20,Q5,52963.576707186774,56970.98837726809,4007.411670081321,60978.400047349416
20,Stat_R,0.001,0.0055,0.0045000000000000005,0.01
21,Susceptible,0.893,0.908,0.015000000000000013,0.923
21,Infected,0.01,0.016,0.005999999999999999,0.022
21,Recovered_Immune,0.05,0.05,0.0,0.05
21,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
21,Exposed,0.0,0.0005,0.0005,0.001
21,Infectious,0.001,0.0035,0.0025,0.006
21,Hospitalization,0.001,0.004999999999999999,0.003999999999999999,0.009
21,Severe,0.007,0.007,0.0,0.007
21,Q1,3995.4971566014324,4620.215906216368,624.7187496149361,5244.934655831305
21,Q2,7427.861095775721,8033.609729176132,605.7486334004107,8639.358362576542
21,Q3,13140.235911164431,13763.86711425921,623.6312030947784,14387.498317353988
21,Q4,19040.037383531213,20716.610905627273,1676.5735220960596,22393.184427723332
21,Q5,55098.80684612483,59058.547567590984,3959.740721466147,63018.28828905713
21,Stat_R,0.001,0.0055,0.0045000000000000005,0.01
22,Susceptible,0.892,0.9075,0.015500000000000014,0.923
22,Infected,0.01,0.0165,0.0065,0.023
22,Recovered_Immune,0.05,0.05,0.0,0.05
22,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
22,Exposed,0.001,0.001,0.0,0.001
22,Infectious,0.0,0.002,0.002,0.004
22,Hospitalization,0.001,0.0035,0.0025,0.006
22,Severe,0.008,0.01,0.002,0.012
22,Q1,4166.45618162523,4787.822430889614,621.3662492643844,5409.188680153999
22,Q2,7686.380103646703,8279.272674386972,592.8925707402677,8872.165245127238
22,Q3,13273.015892424119,14029.300798018996,756.2849055948773,14785.585703613873
22,Q4,19709.632038708165,21408.653915845338,1699.0218771371729,23107.67579298251
22,Q5,56584.41638962833,60680.19529835949,4095.778908731161,64775.97420709065
22,Stat_R,0.001,0.006,0.005,0.011
23,Susceptible,0.892,0.9075,0.015500000000000014,0.923
23,Infected,0.008,0.0135,0.0055,0.019
23,Recovered_Immune,0.052,0.053,0.0010000000000000009,0.054
23,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
23,Exposed,0.0,0.0005,0.0005,0.001
23,Infectious,0.001,0.002,0.001,0.003
23,Hospitalization,0.001,0.0025,0.0015,0.004
23,Severe,0.006,0.0085,0.0024999999999999996,0.011
23,Q1,4342.437898258162,5007.89081686373,665.4529186055679,5673.343735469298
23,Q2,8124.515500199917,8773.072903144934,648.5574029450163,9421.63030608995
23,Q3,13784.255914778085,14613.611760579439,829.3558458013549,15442.967606380795
23,Q4,20734.675275283753,22641.525682570275,1906.8504072865235,24548.3760898568
23,Q5,59296.59454394738,64058.16117657379,4761.5666326264145,68819.72780920021
23,Stat_R,0.001,0.0035,0.0025,0.006
24,Susceptible,0.892,0.9075,0.015500000000000014,0.923
24,Infected,0.006,0.0115,0.0055000000000000005,0.017
24,Recovered_Immune,0.054,0.055,0.0010000000000000009,0.056
24,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
24,Exposed,0.0,0.0005,0.0005,0.001
24,Infectious,0.001,0.0015,0.0005,0.002
24,Hospitalization,0.001,0.003,0.002,0.005
24,Severe,0.004,0.0065,0.0024999999999999996,0.009
24,Q1,4548.6332896486165,5262.261245054722,713.6279554061057,5975.889200460828
24,Q2,8592.549354723353,9252.80047429421,660.2511195708576,9913.051593865068
24,Q3,14567.362453800277,15443.812722719093,876.4502689188166,16320.26299163791
24,Q4,21999.28632132,23915.259035842155,1915.972714522155,25831.23175036431
24,Q5,62991.930840215115,67896.86521813292,4904.9343779178125,72801.79959605074
24,Stat_R,0.001,0.0025,0.0015,0.004
25,Susceptible,0.892,0.9075,0.015500000000000014,0.923
25,Infected,0.004,0.009000000000000001,0.005,0.014
25,Recovered_Immune,0.056,0.057499999999999996,0.0014999999999999979,0.059
25,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
25,Exposed,0.0,0.0,0.0,0.0
25,Infectious,0.0,0.0005,0.0005,0.001
25,Hospitalization,0.001,0.004,0.003,0.007
25,Severe,0.002,0.0045000000000000005,0.0025,0.007
25,Q1,4782.870838875739,5525.452420198275,742.5815813225367,6268.034001520812
25,Q2,8971.693606936169,9659.298638726046,687.6050317898771,10346.903670515923
25,Q3,15364.445980000397,16277.651313877366,913.2053338769692,17190.856647754335
25,Q4,22994.34375587288,25058.45353210938,2064.109776236497,27122.563308345874
25,Q5,66029.98854094405,71407.89256526867,5377.90402432462,76785.79658959329
25,Stat_R,0.001,0.002,0.001,0.003
26,Susceptible,0.892,0.9075,0.015500000000000014,0.923
26,Infected,0.004,0.009000000000000001,0.005,0.014
26,Recovered_Immune,0.056,0.057499999999999996,0.0014999999999999979,0.059
26,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
26,Exposed,0.0,0.0,0.0,0.0
26,Infectious,0.0,0.0005,0.0005,0.001
26,Hospitalization,0.001,0.004,0.003,0.007
26,Severe,0.002,0.0045000000000000005,0.0025,0.007
26,Q1,4855.09105625541,5631.054911925388,775.9638556699788,6407.0187675953675
26,Q2,9259.483147367348,9961.892819325669,702.4096719583213,10664.30249128399
26,Q3,15785.61376903868,16694.631312975533,909.0175439368513,17603.648856912383
26,Q4,23508.6654530899,25787.827049273605,2279.161596183707,28066.988645457313
26,Q5,67634.21254819915,73160.78295170139,5526.570403502235,78687.35335520362
26,Stat_R,0.001,0.002,0.001,0.003
27,Susceptible,0.892,0.9075,0.015500000000000014,0.923
27,Infected,0.004,0.009000000000000001,0.005,0.014
27,Recovered_Immune,0.056,0.057499999999999996,0.0014999999999999979,0.059
27,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
27,Exposed,0.0,0.0,0.0,0.0
27,Infectious,0.0,0.0005,0.0005,0.001
27,Hospitalization,0.0,0.0035,0.0035,0.007
27,Severe,0.003,0.005,0.002,0.007
27,Q1,4993.603565308226,5806.428704784012,812.8251394757858,6619.253844259798
27,Q2,9435.081179434977,10131.989798946865,696.9086195118871,10828.898418458752
27,Q3,16096.391822306728,17032.08888477344,935.6970624667092,17967.785947240147
27,Q4,24003.38882617638,26321.191158171016,2317.802331994635,28638.99349016565
27,Q5,69344.20058499379,75380.32048931785,6036.119904324063,81416.44039364191
27,Stat_R,0.001,0.002,0.001,0.003
28,Susceptible,0.892,0.9075,0.015500000000000014,0.923
28,Infected,0.004,0.009000000000000001,0.005,0.014
28,Recovered_Immune,0.056,0.057499999999999996,0.0014999999999999979,0.059
28,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
28,Exposed,0.0,0.0,0.0,0.0
28,Infectious,0.0,0.0005,0.0005,0.001
28,Hospitalization,0.0,0.0035,0.0035,0.007
28,Severe,0.003,0.005,0.002,0.007
28,Q1,5142.691387470521,5960.300639775893,817.6092523053721,6777.909892081265
28,Q2,9656.860692082933,10367.54647873167,710.685786648738,11078.23226538041
28,Q3,16544.480947220174,17438.216308204348,893.7353609841739,18331.951669188522
28,Q4,24412.093625061985,26899.682736569193,2487.58911150721,29387.271848076405
28,Q5,70936.27407779457,76855.11262746474,5918.838549670167,82773.9511771349
28,Stat_R,0.001,0.002,0.001,0.003
29,Susceptible,0.892,0.9075,0.015500000000000014,0.923
29,Infected,0.002,0.0065,0.0045,0.011
29,Recovered_Immune,0.058,0.06,0.0019999999999999983,0.062
29,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
29,Exposed,0.0,0.0,0.0,0.0
29,Infectious,0.0,0.0005,0.0005,0.001
29,Hospitalization,0.0,0.0015,0.0015,0.003
29,Severe,0.001,0.0045000000000000005,0.0035,0.008
29,Q1,5366.271019307162,6229.77038287873,863.4993635715682,7093.269746450298
29,Q2,10053.877970764226,10838.194000211653,784.3160294474283,11622.510029659083
29,Q3,17288.63916644946,18249.54445200758,960.9052855581212,19210.4497375657
29,Q4,25466.52939979021,27985.419675867648,2518.8902760774363,30504.309951945084
29,Q5,73772.06719596029,80100.15716873959,6328.0899727793,86428.24714151889
29,Stat_R,0.001,0.002,0.001,0.003
30,Susceptible,0.892,0.9075,0.015500000000000014,0.923
30,Infected,0.002,0.0065,0.0045,0.011
30,Recovered_Immune,0.058,0.06,0.0019999999999999983,0.062
30,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
30,Exposed,0.0,0.0,0.0,0.0
30,Infectious,0.0,0.0005,0.0005,0.001
30,Hospitalization,0.0,0.001,0.001,0.002
30,Severe,0.001,0.004999999999999999,0.003999999999999999,0.009
30,Q1,5611.564657828645,6524.273524801691,912.7088669730456,7436.982391774736
30,Q2,10502.806229119575,11324.218860799518,821.4126316799429,12145.63149247946
30,Q3,18221.082328967823,19160.90399209595,939.8216631281284,20100.72565522408
30,Q4,26404.298271707627,29097.0054003884,2692.707128680775,31789.712529069177
30,Q5,77390.50385214388,84029.01478149608,6638.510929352196,90667.52571084828
30,Stat_R,0.001,0.002,0.001,0.003
31,Susceptible,0.892,0.9075,0.015500000000000014,0.923
31,Infected,0.002,0.0055,0.0034999999999999996,0.009
31,Recovered_Immune,0.058,0.061,0.002999999999999999,0.064
31,Death,0.017,0.026000000000000002,0.009000000000000001,0.035
31,Exposed,0.0,0.0,0.0,0.0
31,Infectious,0.0,0.0005,0.0005,0.001
31,Hospitalization,0.0,0.0005,0.0005,0.001
31,Severe,0.001,0.0045000000000000005,0.0035,0.008
31,Q1,5798.334441639017,6792.659765737861,994.3253240988438,7786.985089836705
31,Q2,10956.207341210797,11805.29206968272,849.084728471923,12654.376798154643
31,Q3,19144.930384447554,20045.609433774902,900.6790493273493,20946.288483102253
