Iteration,Metric,Min,Avg,Std,Max
8,Q2,937.727253850338,1156.0749562253698,110.50685114033129,1388.6858699014813
8,Q3,1589.1672739719143,1930.383006271344,184.80873715727648,2244.5349141078473
8,Q4,2411.1840310189127,2957.559724156678,284.89849196435176,3682.738969835166
8,Q5,6587.073944607465,8113.824497614362,721.4931691697599,9488.493817249735
8,Stat_R,0.0,0.047,0.03036856927812043,0.1375
9,Susceptible,0.8125,0.931,0.03590264614203249,0.9875
9,Exposed,0.0,0.04100000000000001,0.0255,0.125
9,Infected,0.0,0.0275,0.01520690632574555,0.075
9,Recovered_Immune,0.0,0.0,0.0,0.0
9,Death,0.0,0.0005,0.0024494897427831783,0.0125
9,Asymptomatic,0.9875,0.99725,0.005178078794301977,1.0
9,Hospitalization,0.0,0.00125,0.0037500000000000003,0.0125
9,Severe,0.0,0.001,0.0033911649915626344,0.0125
9,Q1,505.8380661201729,610.1719402697803,63.34841969466765,791.9573239801712
9,Q2,969.9551910445016,1199.0269730242626,122.79382617485847,1454.2405263838914
9,Q3,1656.3357764834188,1997.275986961299,202.31593739871033,2390.950536391785
9,Q4,2518.4700760245873,3076.838935368405,320.93455311946775,4034.1398456242555
9,Q5,6774.576736814145,8401.789351868372,796.6375356829178,10032.653428418173
9,Stat_R,0.0,0.0555,0.03709447398198282,0.175
10,Susceptible,0.7625,0.9235,0.04173128322973067,0.9875
10,Exposed,0.0,0.04449999999999999,0.031040296390337507,0.175
10,Infected,0.0,0.0315,0.01624807680927192,0.075
10,Recovered_Immune,0.0,0.0,0.0,0.0
10,Death,0.0,0.0005,0.0024494897427831783,0.0125
10,Asymptomatic,0.9875,0.99725,0.005178078794301977,1.0
10,Hospitalization,0.0,0.00125,0.0037500000000000003,0.0125
10,Severe,0.0,0.001,0.0033911649915626344,0.0125
10,Q1,512.5950837987953,629.5359542334049,69.19286404548505,810.0140673082159
10,Q2,977.3774776013732,1239.798928573763,132.46347088106842,1542.0506936869242
10,Q3,1692.9751883431127,2059.9656376677444,216.01436538924176,2452.4024233462474
10,Q4,2552.8340568143485,3175.3166115863846,340.1480261090307,4188.797513372898
10,Q5,7056.566329573719,8703.833219812952,853.8761808535985,10442.544808523107
10,Stat_R,0.0,0.06299999999999999,0.04279018579066934,0.225
11,Susceptible,0.75,0.9152499999999999,0.04638763305019993,0.9875
11,Exposed,0.0,0.05000000000000001,0.034999999999999996,0.1875
11,Infected,0.0,0.03425,0.016920771259017718,0.075
11,Recovered_Immune,0.0,0.0,0.0,0.0
11,Death,0.0,0.0005,0.0024494897427831783,0.0125
11,Asymptomatic,0.9875,0.9969999999999999,0.005338539126015637,1.0
11,Hospitalization,0.0,0.0015,0.00406201920231798,0.0125
11,Severe,0.0,0.001,0.0033911649915626344,0.0125
11,Q1,522.4831254426143,651.3675414718609,75.94729601471794,843.7781153175971
11,Q2,1009.3904265286917,1280.225182490292,144.3366858597556,1591.3747982836462
11,Q3,1757.2523511508934,2132.4264088082696,224.10049047573898,2528.743509451182
11,Q4,2567.739018245007,3283.03767453661,355.4033020366376,4376.240333131772
11,Q5,7219.089686902604,9020.717067549976,934.2994607067753,10887.08818627339
11,Stat_R,0.0,0.07125,0.04751644452187053,0.2375
12,Susceptible,0.7375,0.9032499999999999,0.05302181154958778,0.9875
12,Exposed,0.0,0.05625,0.04056245184896988,0.2
12,Infected,0.0125,0.039749999999999994,0.018146969443959507,0.075
12,Recovered_Immune,0.0,0.0,0.0,0.0
12,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
12,Asymptomatic,0.9875,0.9967499999999998,0.005482928049865308,1.0
12,Hospitalization,0.0,0.001,0.003391164991562634,0.0125
12,Severe,0.0,0.0015000000000000002,0.004062019202317981,0.0125
12,Q1,533.7929316023631,674.1514052251711,82.64925894318847,892.7571997704933
12,Q2,1021.2615377196396,1321.828170571301,153.82364532248428,1671.04506829373
12,Q3,1775.5842409499905,2200.476954836886,237.10222870560048,2642.8993229550497
12,Q4,2604.3165240282715,3394.776483436041,392.0959696488003,4666.181595538996
12,Q5,7455.96816897534,9316.28878980832,1005.7220563037909,11239.51412151968
12,Stat_R,0.0,0.08325,0.054233868569372776,0.25
13,Susceptible,0.725,0.8935000000000001,0.05756735185849702,0.9875
13,Exposed,0.0,0.062,0.045480765165067306,0.2125
13,Infected,0.0125,0.04375,0.017897276329095442,0.075
13,Recovered_Immune,0.0,0.0,0.0,0.0
13,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
13,Asymptomatic,0.9875,0.9957499999999999,0.0059213596411634845,1.0
13,Hospitalization,0.0,0.0017500000000000003,0.004337337893224369,0.0125
13,Severe,0.0,0.0017500000000000003,0.004337337893224369,0.0125
13,Q1,539.2001438022681,696.0229508906361,87.62020773673767,915.6870586938601
13,Q2,1039.087816369988,1362.0391957878157,166.73030860446988,1764.842427270219
13,Q3,1805.6526883341307,2272.547159396914,256.86930289795947,2832.203749189491
13,Q4,2660.8989299907585,3508.8990355634173,424.47703377454206,4985.956566441148
13,Q5,7606.42119090037,9601.901413063817,1069.6515024561054,11462.968956678234
13,Stat_R,0.0,0.09300000000000001,0.05874521257089806,0.2625
14,Susceptible,0.725,0.8802499999999999,0.06300248010991313,0.9875
14,Exposed,0.0,0.06725,0.045475955185130534,0.175
14,Infected,0.0125,0.05175,0.02345341126574128,0.1125
14,Recovered_Immune,0.0,0.0,0.0,0.0
14,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
14,Asymptomatic,0.975,0.9944999999999999,0.006689544080129809,1.0
14,Hospitalization,0.0,0.0027500000000000003,0.005178078794301995,0.0125
14,Severe,0.0,0.002,0.0045825756949558405,0.0125
14,Q1,542.8571641404255,718.6511914930766,92.61989305332506,940.5731144553475
14,Q2,1055.4076775457868,1405.759875126105,177.8402826530156,1807.6357881173467
14,Q3,1852.2922441998976,2339.0503637440193,269.6376331906054,2907.131570522212
14,Q4,2690.9227778855184,3623.71724010276,452.63443462199524,5163.789915231339
14,Q5,7755.6294121388155,9889.187123826578,1141.0086470467975,11952.077501486514
14,Stat_R,0.0,0.10625000000000001,0.06418966038233884,0.2625
15,Susceptible,0.675,0.86575,0.07309283480615592,0.9875
15,Exposed,0.0,0.07375,0.050759851260617384,0.225
15,Infected,0.0125,0.05975,0.029821343028106566,0.15
15,Recovered_Immune,0.0,0.0,0.0,0.0
15,Death,0.0,0.0007500000000000001,0.0029685855217594795,0.0125
15,Asymptomatic,0.975,0.99375,0.007180703308172521,1.0
15,Hospitalization,0.0,0.0030000000000000005,0.0058949130612757986,0.025
15,Severe,0.0,0.0025,0.005,0.0125
15,Q1,552.2424597111564,742.0083767296961,99.18794496273064,974.6402253263208
15,Q2,1062.7506353673746,1445.3276480701002,183.11930995615523,1838.8772483600574
15,Q3,1886.4528162618994,2412.0817446006345,278.54722460429423,2991.2653371717856
15,Q4,2731.928180485037,3746.9580460164357,485.2201663438061,5415.147343689137
15,Q5,8042.395276390371,10200.79664431452,1208.0056763730756,12530.355304402392
15,Stat_R,0.0,0.12075,0.07414554942813494,0.3125
16,Susceptible,0.6125,0.8490000000000001,0.07932685547782667,0.9875
16,Exposed,0.0,0.08200000000000002,0.05063101816080732,0.2125
16,Infected,0.0125,0.068,0.036242240548840246,0.1875
16,Recovered_Immune,0.0,0.0,0.0,0.0
16,Death,0.0,0.001,0.003391164991562634,0.0125
16,Asymptomatic,0.9625,0.99275,0.008692669325356846,1.0
16,Hospitalization,0.0,0.00375,0.0067314560089181295,0.025
16,Severe,0.0,0.0025,0.005,0.0125
16,Q1,559.4070881934798,762.5319622426516,104.69606446056657,1020.2831843903803
16,Q2,1071.299707920732,1485.8903179328604,193.48655464670827,1919.8168691843407
16,Q3,1917.1053822633312,2481.5290091586576,296.29675328535194,3132.1826699863873
16,Q4,2761.1313304132827,3848.0487846398,497.92123726564324,5400.582399564754
16,Q5,8062.320713097642,10490.644535552952,1265.4724494852321,12902.351775851246
16,Stat_R,0.0,0.13649999999999998,0.07813609921156803,0.375
17,Susceptible,0.5625,0.83375,0.08931160338948126,0.9875
17,Exposed,0.0,0.08975,0.05588436722375946,0.225
17,Infected,0.0125,0.0755,0.04205353730662856,0.2375
17,Recovered_Immune,0.0,0.0,0.0,0.0
17,Death,0.0,0.001,0.003391164991562634,0.0125
17,Asymptomatic,0.9625,0.9917499999999998,0.009877373132569202,1.0
17,Hospitalization,0.0,0.004750000000000001,0.00825,0.025
17,Severe,0.0,0.0025,0.005,0.0125
17,Q1,570.6311009022018,783.222539262098,111.58636761147625,1053.5120389806245
17,Q2,1076.4190421544106,1525.3797451408955,203.5776914062035,1973.283026262641
17,Q3,1959.0548336660459,2550.742543986987,310.6073360725111,3228.0818098643504
17,Q4,2780.2849279016577,3956.964609034547,536.4113485831139,5689.411304440806
17,Q5,8278.02193213715,10786.762297702977,1346.5174153319258,13383.129331142572
17,Stat_R,0.0,0.15175,0.08803443928372577,0.425
18,Susceptible,0.5375,0.81825,0.09741053587779917,0.9875
18,Exposed,0.0,0.09700000000000002,0.06023703179938401,0.2375
18,Infected,0.0125,0.08375,0.04665364401630381,0.25
18,Recovered_Immune,0.0,0.0,0.0,0.0
18,Death,0.0,0.001,0.003391164991562634,0.0125
18,Asymptomatic,0.9625,0.9907499999999999,0.010842624221100714,1.0
18,Hospitalization,0.0,0.00525,0.009384162189561729,0.0375
18,Severe,0.0,0.0030000000000000005,0.0058949130612757986,0.025
18,Q1,589.5069832796929,806.5925060929949,115.7696407519239,1082.0743711357572
18,Q2,1105.2789295367336,1564.1311429715033,208.71103124795164,1995.870231064519
18,Q3,2002.235659236001,2617.7310973280573,323.39030772500985,3323.2182595162303
18,Q4,2796.7891505267366,4065.2263761327736,564.1311684273276,5851.357175525633
18,Q5,8390.914557496711,11083.678622335494,1437.5515144391911,14014.803513179664
18,Stat_R,0.0,0.16724999999999998,0.09617334609963407,0.45
19,Susceptible,0.525,0.8005000000000001,0.10325817158946791,0.9875
19,Exposed,0.0,0.10275000000000002,0.059910871300624564,0.225
19,Infected,0.0125,0.0955,0.05337134062397159,0.2625
19,Recovered_Immune,0.0,0.0,0.0,0.0
19,Death,0.0,0.00125,0.004506939094329987,0.025
19,Asymptomatic,0.9625,0.9897499999999999,0.011093353866166892,1.0
19,Hospitalization,0.0,0.005750000000000001,0.009424038412485382,0.0375
19,Severe,0.0,0.0032500000000000003,0.006025985396596976,0.025
19,Q1,603.4445587872907,829.3697042610637,121.53111234653531,1108.5859676531088
19,Q2,1137.037724347329,1603.9360219205,220.71443810134792,2053.3749861448177
19,Q3,2028.2598743949147,2690.511660553008,333.9109709713951,3413.7060836269493
19,Q4,2923.280195387026,4168.8646650062465,582.2706727363693,6021.620060118462
19,Q5,8401.896442291905,11368.540291542295,1514.0709853129865,14319.169519779907
19,Stat_R,0.0,0.18475000000000003,0.1020199122720658,0.4625
20,Susceptible,0.4875,0.78375,0.11267347735824966,0.9875
20,Exposed,0.0,0.10975,0.06496585641704418,0.25
20,Infected,0.0,0.09300000000000001,0.05707232253903813,0.2625
20,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
20,Death,0.0,0.0015000000000000002,0.004769696007084729,0.025
20,Asymptomatic,0.9625,0.99175,0.01107079491274226,1.0
20,Hospitalization,0.0,0.005500000000000001,0.009407443861113389,0.0375
20,Severe,0.0,0.00125,0.0037500000000000003,0.0125
20,Q1,611.492657635398,852.1719005353974,129.6982724512987,1140.4729469332112
20,Q2,1166.0539835742552,1642.996021322929,226.1284788341778,2093.536535968482
20,Q3,2073.5335721669103,2761.1842561282697,353.5395528539224,3540.344468891368
20,Q4,3012.4044703843606,4283.401204476075,613.2519942892991,6161.284544033532
20,Q5,8647.151915607144,11678.94702363836,1621.0816080888012,14948.16889832745
20,Stat_R,0.0,0.136,0.09485647052257426,0.3875
21,Susceptible,0.45,0.769,0.1218923705569795,0.9875
21,Exposed,0.0,0.11125,0.06737256489105932,0.275
21,Infected,0.0,0.10600000000000001,0.06266179059043876,0.2625
21,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
21,Death,0.0,0.0017500000000000003,0.005006246098625197,0.025
21,Asymptomatic,0.9625,0.9897500000000001,0.012168093523637952,1.0
21,Hospitalization,0.0,0.0072499999999999995,0.010335013304297194,0.0375
21,Severe,0.0,0.00125,0.0037500000000000003,0.0125
21,Q1,618.9447536571821,873.2480815919912,134.7285788735827,1162.4243082073808
21,Q2,1184.372288223275,1683.4470158101374,233.5420240218188,2142.248720153789
21,Q3,2062.1371258576146,2833.459704735215,376.9114483572768,3657.3316619643892
21,Q4,3115.9064200395787,4404.021619373159,642.0396031327676,6360.858507428462
21,Q5,8840.603660166023,11979.608258603854,1695.1652386883493,15184.221807360283
21,Stat_R,0.0,0.15050000000000002,0.10368100115257374,0.425
22,Susceptible,0.4125,0.7512500000000002,0.12879853454135262,0.9875
22,Exposed,0.0,0.11449999999999999,0.06691225597751134,0.275
22,Infected,0.0,0.12050000000000001,0.07283371472058803,0.3
22,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
22,Death,0.0,0.0017500000000000003,0.005006246098625197,0.025
22,Asymptomatic,0.9625,0.9877499999999999,0.011316470297756273,1.0
22,Hospitalization,0.0,0.009,0.010012492197250393,0.0375
22,Severe,0.0,0.0015000000000000002,0.004062019202317981,0.0125
22,Q1,628.7741947201011,895.8128615758426,140.93607225464928,1194.9280640121096
22,Q2,1211.4097070252367,1721.285076496809,243.03468052303154,2226.7409964963344
22,Q3,2141.083741330197,2907.544432403567,387.82270416614904,3784.9890335396876
22,Q4,3161.976363974435,4512.838171634074,663.9494445292621,6620.896827724654
22,Q5,8943.927363853196,12253.319968222413,1769.8564515564544,15530.803861600421
22,Stat_R,0.0,0.16824999999999998,0.11077031416403944,0.4625
23,Susceptible,0.375,0.7284999999999999,0.13849729239230635,0.9875
23,Exposed,0.0,0.12050000000000001,0.06985520739357946,0.2875
23,Infected,0.0,0.13675,0.07946736751648441,0.375
23,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
23,Death,0.0,0.0022500000000000003,0.005963430220938282,0.025
23,Asymptomatic,0.95,0.986,0.013143439428094917,1.0
23,Hospitalization,0.0,0.009500000000000001,0.010173494974687902,0.0375
23,Severe,0.0,0.0022500000000000003,0.004802343178074636,0.0125
23,Q1,642.350243571005,916.7494519145766,148.35668533085953,1237.4637169122548
23,Q2,1227.7778605743824,1758.3088617998799,252.17812586258506,2279.9575571433493
23,Q3,2195.036629127375,2982.6784897144166,405.7984498702597,3920.2225531891436
23,Q4,3195.9846093615784,4619.219481722609,693.038753999738,6770.932288451083
23,Q5,9146.850848816652,12549.305431086035,1851.076559116928,16136.691541113543
23,Stat_R,0.0,0.19024999999999997,0.1207603515231717,0.5
24,Susceptible,0.275,0.7,0.1571225636247067,0.9875
24,Exposed,0.0,0.13375,0.07922475938745412,0.3
24,Infected,0.0,0.1515,0.08974408058473829,0.425
24,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
24,Death,0.0,0.0027500000000000003,0.006269968101992227,0.025
24,Asymptomatic,0.95,0.9842500000000001,0.014320003491619694,1.0
24,Hospitalization,0.0,0.010250000000000002,0.011093353866166895,0.0375
24,Severe,0.0,0.0027500000000000003,0.005178078794301995,0.0125
24,Q1,667.4217772798747,939.7438707257367,154.89760182202963,1274.1396883837126
24,Q2,1227.8689528833113,1796.9263834334417,262.92622898044533,2367.8519924461743
24,Q3,2218.151421987658,3054.4134465907064,422.8151807923841,4013.0635519226475
24,Q4,3205.0897758239807,4726.482806922758,718.2780518433284,7000.89266727742
24,Q5,9071.236114118015,12845.167896344785,1984.890588555938,16885.775379528688
24,Stat_R,0.0,0.21799999999999997,0.14004820598636744,0.6
25,Susceptible,0.25,0.6805,0.16471869960632884,0.9875
25,Exposed,0.0,0.13775,0.07699391209699634,0.35
25,Infected,0.0,0.16699999999999998,0.0979081201943945,0.45
25,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
25,Death,0.0,0.0027500000000000003,0.006269968101992227,0.025
25,Asymptomatic,0.9375,0.9820000000000002,0.01603901493234545,1.0
25,Hospitalization,0.0,0.011500000000000002,0.013425721582097552,0.05
25,Severe,0.0,0.0037500000000000007,0.006731456008918131,0.025
25,Q1,681.5982742153323,961.0032491727999,162.7128382578154,1306.1423843106559
25,Q2,1228.1884472316024,1839.2353716866812,273.8498171559163,2415.1661144274485
25,Q3,2292.6139330867686,3126.2931001988786,432.57506776547524,4118.89284534917
25,Q4,3271.3894217267416,4836.0831727265795,741.8792290845797,7141.991390786988
25,Q5,9358.23978062812,13146.95323475756,2046.3259169407245,17329.05140888605
25,Stat_R,0.0,0.23750000000000004,0.1480498226949293,0.625
26,Susceptible,0.2375,0.6572499999999999,0.17115581351505418,0.9875
26,Exposed,0.0,0.14325,0.0777901825425291,0.3375
26,Infected,0.0,0.18375,0.10347856058140739,0.4625
26,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
26,Death,0.0,0.00375,0.007603453162872776,0.025
26,Asymptomatic,0.9375,0.98125,0.017001838135919312,1.0
26,Hospitalization,0.0,0.010249999999999999,0.012671325897474188,0.0375
26,Severe,0.0,0.004750000000000001,0.007862092596758194,0.025
26,Q1,682.4782036216238,980.438156428909,168.83147559478073,1352.317900668643
26,Q2,1234.002981702963,1876.7120389562683,286.6035666352198,2472.4760665433632
26,Q3,2314.0797848540187,3192.511018141744,447.3516577879656,4230.521816540194
26,Q4,3313.5700932404743,4936.37503295316,748.3727224912743,7203.092235501161
26,Q5,9537.464638171694,13466.555567222329,2126.116107775141,17980.211677063395
26,Stat_R,0.0,0.259,0.15398944769041806,0.6375
27,Susceptible,0.1875,0.633,0.1793174559266331,0.9875
27,Exposed,0.0,0.15075,0.07686880056303727,0.35
27,Infected,0.0,0.20024999999999998,0.1128187152027535,0.5
27,Recovered_Immune,0.0,0.011999999999999997,0.0024494897427831783,0.0125
27,Death,0.0,0.004,0.008455767262643882,0.0375
27,Asymptomatic,0.9125,0.9782500000000001,0.019171919570037853,1.0
27,Hospitalization,0.0,0.0125,0.014142135623730952,0.05
27,Severe,0.0,0.00525,0.007941190087134295,0.025
27,Q1,690.282627970716,1002.4083710129373,177.201384122127,1383.897719253878
27,Q2,1252.9299615966522,1916.5334781352983,290.3374406274223,2507.838093755001
27,Q3,2385.87294517383,3266.3217823893683,463.2594575465901,4351.5135293359235
27,Q4,3378.3825005884696,5049.444917275879,772.0254017591923,7463.929418310661
27,Q5,9577.751528279792,13771.848001251115,2199.5095646307095,18361.1359969932
27,Stat_R,0.0,0.28325,0.16210741037966153,0.6875
28,Susceptible,0.1375,0.6135,0.1859744606122034,0.9875
28,Exposed,0.0,0.1555,0.0775064513443881,0.325
28,Infected,0.0,0.20825000000000002,0.11751622228441484,0.5125
28,Recovered_Immune,0.0,0.01825,0.009424038412485382,0.0375
28,Death,0.0,0.0045000000000000005,0.008930285549745875,0.0375
28,Asymptomatic,0.9125,0.9767500000000001,0.01968660712261004,1.0
28,Hospitalization,0.0,0.012500000000000002,0.014790199457749039,0.05
28,Severe,0.0,0.006250000000000001,0.008385254915624212,0.025
28,Q1,696.2475574361551,1027.289156265043,186.5905734786067,1426.2593542053337
28,Q2,1258.5555742909114,1959.5977584358159,303.4777621899813,2584.734439146553
28,Q3,2449.7809494029198,3336.6800097572245,477.89395870884636,4451.20021069064
28,Q4,3414.8186143388534,5155.353031477294,796.7578316588865,7678.565038700774
28,Q5,9758.437424708914,14023.653075898874,2247.5668219779677,18671.87023064192
28,Stat_R,0.0,0.28074999999999994,0.1517236385669682,0.625
