Iteration,Metric,Min,Avg,Std,Max
22,Infectious,0.383,0.4093333333333333,0.027932458220182164,0.448
22,Hospitalization,0.201,0.21533333333333335,0.010208928554075698,0.224
22,Severe,0.011,0.014,0.0024494897427831787,0.017
22,Q1,3149.59546464051,3686.7838244142063,394.92329517194185,4087.734013597691
22,Q2,8135.140327493327,8264.628988736751,93.07078760509549,8349.812796239941
22,Q3,10929.872945985277,12144.974493679307,1159.266702848975,13705.675362786864
22,Q4,16682.046977036553,18054.199807103814,1066.1706325085256,19281.549891032624
22,Q5,46188.62065733754,51839.86784495384,5782.884890952169,59785.08032961529
22,Stat_R,0.174,0.2653333333333333,0.10282779563695583,0.409
23,Susceptible,0.011,0.041,0.02727636339397171,0.077
23,Infected,0.622,0.6736666666666666,0.03816047984790314,0.713
23,Recovered_Immune,0.094,0.10433333333333333,0.007318166133366716,0.11
23,Death,0.166,0.18099999999999997,0.010984838035522717,0.192
23,Exposed,0.032,0.08533333333333333,0.05864204028586394,0.167
23,Infectious,0.335,0.39466666666666667,0.05360555526767311,0.465
23,Hospitalization,0.174,0.18633333333333332,0.010656244908763863,0.2
23,Severe,0.006,0.007333333333333333,0.0018856180831641268,0.01
23,Q1,3090.5643283550467,3671.0889504376187,437.28194219955725,4145.922705173862
23,Q2,8087.265835496386,8203.89819154495,120.7654136156766,8370.2611086712
23,Q3,10766.973080412728,12236.59306388701,1287.730156231027,13902.8193218714
23,Q4,16778.822706367773,18084.651620969657,980.0003061205351,19139.696696772553
23,Q5,46534.30228419018,51687.037043196615,5262.56188418425,58914.0849916917
23,Stat_R,0.127,0.2373333333333333,0.09147798763758536,0.351
24,Susceptible,0.004,0.03833333333333334,0.02948822740612863,0.076
24,Infected,0.529,0.5870000000000001,0.059031065267930484,0.668
24,Recovered_Immune,0.137,0.17566666666666667,0.027644569488820443,0.2
24,Death,0.191,0.19899999999999998,0.0058878405775518936,0.205
24,Exposed,0.03,0.07766666666666668,0.059801523577767,0.162
24,Infectious,0.259,0.338,0.07349829930005183,0.436
24,Hospitalization,0.139,0.16833333333333333,0.021139746660943894,0.188
24,Severe,0.002,0.0030000000000000005,0.0008164965809277262,0.004
24,Q1,3069.1241799263216,3568.769659257638,386.6445948186469,4010.9640711922343
24,Q2,8101.401391926352,8191.3648169453345,114.42321046594228,8352.832336569429
24,Q3,10763.783335111766,12151.369628984232,1130.4671073138766,13532.830594617008
24,Q4,17178.81163750425,18233.55991020873,767.279036282083,18981.62668394865
24,Q5,46811.314257480015,52377.953829642145,5649.049846318939,60123.837384031176
24,Stat_R,0.092,0.20766666666666667,0.09727738117820037,0.33
25,Susceptible,0.004,0.028333333333333335,0.01778263822446552,0.046
25,Infected,0.428,0.482,0.06738446903157036,0.577
25,Recovered_Immune,0.21,0.2743333333333333,0.04662140662351959,0.319
25,Death,0.209,0.21533333333333335,0.004496912521077351,0.219
25,Exposed,0.007,0.036000000000000004,0.02499333244420733,0.068
25,Infectious,0.266,0.31433333333333335,0.0662436579773658,0.408
25,Hospitalization,0.093,0.131,0.028600699292150186,0.162
25,Severe,0.0,0.0006666666666666666,0.0004714045207910317,0.001
25,Q1,3086.6488293919047,3548.982549921943,352.1446179572484,3940.444126506696
25,Q2,8075.42722994015,8192.576727911453,121.6808920681748,8360.3135380061
25,Q3,10718.104175719935,12160.76900985337,1232.102252083719,13728.359408655397
25,Q4,17365.856355181637,18441.533949528235,778.7400073832542,19183.92661103668
25,Q5,46795.603576869085,52865.82416436047,5988.50396406487,61015.383216851114
25,Stat_R,0.109,0.17333333333333334,0.04937160677510461,0.229
26,Susceptible,0.0,0.012333333333333335,0.012229290885229428,0.029
26,Infected,0.382,0.434,0.04329742101634537,0.488
26,Recovered_Immune,0.286,0.32866666666666666,0.03105192783422992,0.359
26,Death,0.219,0.225,0.004546060565661956,0.23
26,Exposed,0.011,0.052,0.03432200460346103,0.095
26,Infectious,0.219,0.26766666666666666,0.05593051244376562,0.346
26,Hospitalization,0.092,0.11199999999999999,0.01593737745050923,0.131
26,Severe,0.0,0.0023333333333333335,0.003299831645537222,0.007
26,Q1,3094.356238435938,3594.9730272342654,380.22335261825214,4015.257360796399
26,Q2,8166.6643771965755,8218.3737631899,37.01448648505338,8251.27919123855
26,Q3,11033.804272145211,12302.759523970497,1213.5057124813904,13937.841266397869
26,Q4,17602.383126180648,18712.954099038714,820.4531094299867,19559.253404458905
26,Q5,46021.248281254484,53107.89626075411,6407.11124220275,61541.125874944104
26,Stat_R,0.097,0.168,0.05020624131187941,0.204
27,Susceptible,0.0,0.012333333333333335,0.012229290885229428,0.029
27,Infected,0.36,0.4223333333333333,0.04744353368889051,0.475
27,Recovered_Immune,0.286,0.32866666666666666,0.03105192783422992,0.359
27,Death,0.219,0.23666666666666666,0.013572848714334888,0.252
27,Exposed,0.011,0.051333333333333335,0.03348963355361709,0.093
27,Infectious,0.205,0.25166666666666665,0.05249338582674541,0.325
27,Hospitalization,0.096,0.11333333333333333,0.01851725921644154,0.139
27,Severe,0.0,0.005999999999999999,0.00848528137423857,0.018
27,Q1,3054.8489367737225,3665.22599042711,459.62003059370164,4163.949392830507
27,Q2,8177.51977506512,8419.905826990762,177.31514842540633,8596.756234904324
27,Q3,11658.918266641562,12749.935354357382,1175.43302176386,14381.595576717631
27,Q4,18414.674689868152,19352.406844282807,698.5425370248155,20090.412883187084
27,Q5,46871.33885557213,54254.423217528965,7115.683478296392,63867.70298329799
27,Stat_R,0.097,0.168,0.05020624131187941,0.204
28,Susceptible,0.0,0.012333333333333335,0.012229290885229428,0.029
28,Infected,0.339,0.4066666666666667,0.04993551397107628,0.458
28,Recovered_Immune,0.286,0.32866666666666666,0.03105192783422992,0.359
28,Death,0.228,0.25233333333333335,0.018553226733434333,0.273
28,Exposed,0.011,0.050333333333333334,0.03310924677823738,0.092
28,Infectious,0.197,0.238,0.04842175819470691,0.306
28,Hospitalization,0.094,0.11233333333333333,0.020531818125912652,0.141
28,Severe,0.0,0.005999999999999999,0.00848528137423857,0.018
28,Q1,3117.2978735696456,3677.436068674198,446.2112554308303,4209.180807674941
28,Q2,8166.0438543769615,8495.103404489753,246.32368543438506,8758.642756702311
28,Q3,12130.186903500708,13114.978776723847,1193.420780586959,14794.395548927794
28,Q4,19094.605282687593,19826.194864892415,623.3417475157362,20617.917952426265
28,Q5,46035.47652850311,54627.84153616466,8749.984247005275,66635.81917249187
28,Stat_R,0.097,0.16766666666666666,0.04997554957732386,0.204
29,Susceptible,0.0,0.012333333333333335,0.012229290885229428,0.029
